2001	Information 	Unknown 	2022-01-30 14:22:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 08:25:19 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:19 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 08:25:19 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 08:25:19 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 08:25:19 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:19 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 08:25:19 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 08:25:26 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 08:25:26 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:26 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:26 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 08:25:26 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 08:25:32 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 08:25:32 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:32 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 08:25:32 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 08:25:36 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 08:25:36 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:36 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 08:25:36 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 08:25:36 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:06 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:06 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:06 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:06 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:06 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:15 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:15 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:15 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:15 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:15 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:17 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:17 	The 'SELECT * FROM videos' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:17 	The 'UPDATE videos SET url = ?, level = ?, caption = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:17 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:17 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:17 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:17 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:22 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:22 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:22 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:22 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:22 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:24 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:24 	The 'SELECT * FROM videos' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:24 	The 'UPDATE videos SET url = ?, level = ?, caption = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:24 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:24 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:46 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:46 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:46 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:46 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:46 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:48 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:48 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:48 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:48 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:48 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:48 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:48 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:48 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:48 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:59 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:59 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:59 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:52:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:52:59 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:59 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:52:59 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:52:59 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:53:03 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:53:03 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:03 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:03 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:53:03 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:53:30 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:53:30 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:30 	The 'SELECT * FROM videos' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:30 	The 'UPDATE videos SET url = ?, level = ?, caption = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:53:30 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:53:30 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:53:30 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:30 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:53:30 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:53:35 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:53:35 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:35 	The 'SELECT * FROM videos WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:35 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:53:35 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 09:53:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 09:53:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 09:53:39 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 09:53:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 10:12:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 10:12:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 10:12:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 10:50:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-01 10:50:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 10:50:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-01 10:50:24 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-01 10:50:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-01 10:50:31 	Connection established successfully with database 
